"MATLOCK BATH LOWER TOWER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2669,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.04,4.31,4.75,1.96,2.90,3.47,4.13,2.65,7.93,1.81,5.17,
February,2.84,0.24,4.22,6.47,1.05,4.48,2.56,2.06,3.61,0.81,0.82,
March,2.46,1.99,2.61,2.12,1.18,0.99,1.23,4.26,2.84,0.21,2.81,
April,6.49,1.56,3.29,2.43,2.67,3.01,2.05,2.35,1.09,1.36,3.08,
May,3.86,1.63,0.67,3.12,3.64,4.38,3.32,1.44,0.74,2.55,1.79,
June,3.04,0.37,1.29,0.71,2.71,0.04,2.34,5.13,3.29,1.60,2.00,
July,5.56,0.90,5.06,4.29,4.72,2.08,3.32,2.49,1.28,2.44,6.62,
August,1.01,3.61,5.35,3.43,4.24,3.51,2.58,5.78,3.96,2.56,3.39,
September,1.81,1.12,2.87,3.60,3.38,4.00,1.70,4.30,0.53,1.29,4.96,
October,2.16,3.79,1.16,2.45,5.59,4.33,3.00,3.51,5.39,4.31,4.42,
November,1.32,1.97,1.67,3.75,2.18,2.31,5.22,3.68,6.11,8.18,3.93,
December,3.43,3.37,4.27,3.92,3.36,2.78,1.08,2.69,2.63,7.29,3.63,
Total,38.02,24.86,37.21,38.25,37.62,35.38,32.53,40.34,39.40,34.41,42.62,
Calc annual,38.02,24.86,37.21,38.25,37.62,35.38,32.53,40.34,39.40,34.41,42.62,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
