"DISLEY LYME PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2733,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.47,,,3.35,2.91,2.69,2.75,2.87,7.33,1.48,4.42,
February,2.80,,,4.42,0.88,5.38,2.36,1.35,4.30,0.84,0.25,
March,2.23,,1.72,1.72,0.81,1.56,1.52,3.67,1.53,0.75,2.29,
April,3.81,,2.78,3.10,1.66,1.64,1.23,2.81,1.16,1.10,2.14,
May,4.55,,1.09,3.72,4.42,3.31,3.39,1.30,1.20,2.33,1.79,
June,2.70,,2.55,1.43,2.49,0.17,2.80,5.98,5.57,1.55,2.45,
July,5.03,,4.71,4.68,3.94,1.68,2.16,3.49,2.39,4.02,7.50,
August,1.96,,4.26,4.04,7.09,3.74,3.48,4.42,6.45,4.14,4.10,
September,,,3.46,4.08,3.34,3.73,3.26,6.21,0.95,2.01,2.90,
October,,,0.49,3.87,4.03,4.20,3.26,2.23,4.07,4.46,5.54,
November,,,2.23,3.80,1.50,2.30,4.21,2.91,5.75,6.59,3.72,
December,,,3.76,3.82,3.13,2.25,1.73,1.01,2.03,5.66,2.92,
Total,,,,42.03,36.20,32.65,32.15,38.25,42.73,34.93,40.02,
Calc annual,26.55,0.00,27.05,42.03,36.20,32.65,32.15,38.25,42.73,34.93,40.02,
Difference,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
