"HORNCHURCH MARSHES, RIVERSIDE SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1248,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.22,1.54,1.11,2.29,0.74,1.59,
February,,,,,,2.41,2.55,2.92,0.95,0.33,1.05,
March,,,,,,0.68,0.08,1.72,1.57,0.02,1.28,
April,,,,,,1.10,4.09,1.56,1.12,1.09,1.23,
May,,,,,,1.53,0.91,0.81,2.23,1.00,2.58,
June,,,,,,0.12,2.58,2.09,2.13,0.44,0.58,
July,,,,,,3.06,2.13,2.62,1.64,1.74,1.67,
August,,,,,,1.97,1.62,3.15,2.92,1.69,3.00,
September,,,,,,1.97,0.56,3.48,0.60,0.12,1.73,
October,,,,,,2.41,2.15,1.24,3.09,2.10,0.65,
November,,,,,,1.00,3.32,1.97,1.44,4.17,3.51,
December,,,,,,2.78,0.59,2.33,2.49,3.41,1.39,
Total,,,,,,20.25,22.12,25.00,22.47,16.85,20.26,
Calc annual,0.00,0.00,0.00,0.00,0.00,20.25,22.12,25.00,22.47,16.85,20.26,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,
