"HANWELL OAKLANDS ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.49,2.43,2.50,1.42,,,,,,,,
February,0.46,0.13,2.24,3.17,,,,,,,,
March,1.26,0.82,1.62,1.87,,,,,,,,
April,2.78,1.08,2.88,1.68,,,,,,,,
May,3.97,0.94,0.74,2.09,,,,,,,,
June,2.04,0.20,1.09,0.25,,,,,,,,
July,4.38,0.17,3.14,2.57,,,,,,,,
August,1.51,1.44,2.39,1.68,,,,,,,,
September,2.24,2.29,2.05,2.76,,,,,,,,
October,1.83,0.62,0.79,5.00,,,,,,,,
November,1.25,1.76,1.56,1.58,,,,,,,,
December,2.10,1.15,2.74,2.39,,,,,,,,
Total,26.31,13.03,23.74,26.46,,,,,,,,
Calc annual,26.31,13.03,23.74,26.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
