"THRAPSTON, ISLIP",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1128/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,2.39,0.75,1.78,0.87,2.19,1.32,3.21,1.01,2.12,
February,,,1.82,3.10,0.39,1.67,2.44,2.14,1.21,0.50,0.64,
March,,,1.71,1.73,0.63,1.02,0.49,1.74,1.26,0.12,1.12,
April,,,2.75,1.35,3.11,1.34,2.53,1.46,0.98,0.95,2.29,
May,,,0.98,0.93,4.09,2.54,1.67,0.54,1.19,0.79,2.64,
June,,,1.14,0.56,1.83,0.00,1.95,3.05,1.75,0.58,0.62,
July,,,3.49,2.49,2.59,1.71,0.77,2.32,2.43,1.45,2.65,
August,,,5.02,1.78,1.36,1.73,1.07,4.09,1.47,0.46,2.41,
September,,,1.75,2.31,2.59,2.15,1.43,4.32,0.64,0.53,3.40,
October,,,0.68,2.71,3.77,2.93,2.17,1.60,2.76,2.41,1.07,
November,,,0.78,1.42,2.24,1.56,2.68,2.58,2.35,3.72,3.17,
December,,,1.62,2.20,1.93,2.19,0.45,2.27,1.97,3.34,1.70,
Total,,,24.13,21.33,26.31,19.71,19.84,27.43,21.22,15.86,23.33,
Calc annual,0.00,0.00,24.13,21.33,26.31,19.71,19.84,27.43,21.22,15.86,23.83,
Difference,NaN,NaN,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.50,
