"STAINES RESERVOIR, EAST SIDE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,837,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.84,-999.00,2.33,3.53,0.98,3.11,
February,,,,,,3.54,-999.00,3.68,1.48,0.52,0.55,
March,,,,,,0.64,-999.00,2.49,1.52,0.05,0.92,
April,,,,,,2.26,-999.00,1.72,1.51,0.99,1.29,
May,,,,,,2.20,-999.00,1.10,2.02,1.45,2.40,
June,,,,,,0.02,-999.00,2.96,2.36,0.91,1.17,
July,,,,,,3.48,-999.00,3.18,1.69,1.44,1.70,
August,,,,,,3.14,-999.00,3.09,2.10,1.70,3.02,
September,,,,,,2.89,-999.00,5.13,0.92,0.22,2.55,
October,,,,,3.52,3.30,-999.00,1.62,3.78,3.01,0.84,
November,,,,,2.86,1.72,-999.00,3.08,1.85,5.33,4.01,
December,,,,,3.74,2.77,-999.00,3.29,2.32,5.33,1.95,
Total,,,,,,27.80,-999.00,33.67,25.08,21.93,23.51,
Calc annual,0.00,0.00,0.00,0.00,10.12,27.80,0.00,33.67,25.08,21.93,23.51,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-999.00,0.00,-0.00,0.00,0.00,
