"BURY ST.EDMUNDS, 75 RISBYGATE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,1.94,3.26,,,,,,,,,
February,,0.21,1.92,,,,,,,,,
March,,1.09,1.90,,,,,,,,,
April,,1.75,2.69,,,,,,,,,
May,0.95,0.89,1.27,,,,,,,,,
June,1.46,0.33,0.95,,,,,,,,,
July,2.88,0.17,3.53,,,,,,,,,
August,2.05,1.00,1.92,,,,,,,,,
September,2.23,1.47,2.81,,,,,,,,,
October,0.49,1.16,0.56,,,,,,,,,
November,0.80,1.43,1.30,,,,,,,,,
December,2.68,1.38,1.80,,,,,,,,,
Total,,12.82,23.91,,,,,,,,,
Calc annual,13.54,12.82,23.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
