"BICKINGTON, HIGHER GOODSTONE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1719,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.19,6.25,
February,,,,,,,,,,3.78,1.92,
March,,,,,,,,,,0.35,3.25,
April,,,,,,,,,,0.68,3.91,
May,,,,,,,,,,3.58,1.58,
June,,,,,,,,,,2.11,1.15,
July,,,,,,,,,,1.62,3.00,
August,,,,,,,,,,2.75,4.38,
September,,,,,,,,,2.13,0.43,4.35,
October,,,,,,,,,8.90,6.81,4.76,
November,,,,,,,,,7.52,16.10,8.18,
December,,,,,,,,,5.80,10.37,5.51,
Total,,,,,,,,,,50.77,48.24,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.35,50.77,48.24,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
