"CARRICKFERGUS (NORTH WOODBURN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6223,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,-999.00,16.00,,-999.00,-999.00,,,,,2.20,4.31,
February,-999.00,13.40,,-999.00,-999.00,,,,,3.12,0.61,
March,11.25,11.60,,-999.00,-999.00,,,,,0.61,2.65,
April,9.53,9.80,,-999.00,-999.00,,,,,1.65,1.40,
May,18.07,18.50,,-999.00,-999.00,,,,,3.23,2.18,
June,10.32,10.60,,-999.00,-999.00,,,,,3.41,2.10,
July,10.32,10.60,,-999.00,-999.00,,,,,3.41,5.89,
August,16.97,17.40,,-999.00,-999.00,,,,,7.38,7.49,
September,11.26,11.60,,-999.00,-999.00,,,,,1.24,5.20,
October,19.41,20.00,,-999.00,-999.00,,,,,4.95,6.57,
November,17.30,17.80,,-999.00,-999.00,,,,,5.56,4.80,
December,19.08,19.60,,-999.00,-999.00,,,,,8.82,4.30,
Total,172.18,176.90,,-999.00,-999.00,,,,,45.58,47.50,
Calc annual,143.51,176.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.58,47.50,
Difference,28.67,0.00,NaN,-999.00,-999.00,NaN,NaN,NaN,NaN,0.00,0.00,
