"CARSPHAIRN, CARLIN'S CAIRN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5018/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,15.31,
February,,,,,,,,,,,0.62,
March,,,,,,,,,,,6.04,
April,,,,,,,,,,,3.93,
May,,,,,,,,,,,3.17,
June,,,,,,,,,,,4.47,
July,,,,,,,,,,,9.11,
August,,,,,,,,,,,13.45,
September,,,,,,,,,,2.42,7.93,
October,,,,,,,,,,10.98,15.59,
November,,,,,,,,,,16.32,11.84,
December,,,,,,,,,,21.86,10.71,
Total,,,,,,,,,,,102.17,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.58,102.17,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,
