"SOMERTON, THE GRANGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2076,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,3.43,3.68,1.69,3.69,2.25,3.07,3.42,3.51,1.14,3.94,
February,,0.18,2.37,6.07,0.39,3.25,1.83,3.89,1.87,1.03,0.34,
March,,1.47,2.49,1.73,1.14,0.59,0.68,2.89,1.12,0.32,1.74,
April,,0.94,2.49,2.85,2.08,2.09,2.33,1.35,1.67,0.88,2.45,
May,,1.54,0.76,1.29,4.04,3.46,2.16,1.46,1.18,1.56,1.59,
June,,0.68,0.91,0.37,2.73,0.03,3.24,2.48,2.57,2.12,0.65,
July,,0.36,3.01,0.87,3.11,2.57,4.71,3.07,1.77,1.42,1.57,
August,,1.46,4.68,2.74,4.71,3.25,1.15,3.18,1.46,2.22,2.85,
September,,1.35,1.58,2.63,4.18,3.50,1.49,4.95,1.22,0.36,2.82,
October,,0.86,1.07,5.27,5.67,2.42,3.93,2.05,5.65,4.31,2.32,
November,,1.81,1.34,1.91,2.73,2.02,6.64,2.78,2.72,6.63,4.12,
December,,1.75,3.61,2.72,3.45,2.78,0.50,2.99,2.15,5.32,3.04,
Total,,15.83,27.99,30.14,37.92,28.21,31.73,34.51,26.89,27.31,27.43,
Calc annual,0.00,15.83,27.99,30.14,37.92,28.21,31.73,34.51,26.89,27.31,27.43,
Difference,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
