"CUCKFIELD HENMEAD HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,497,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.83,3.70,5.07,1.91,2.60,4.02,4.26,2.73,5.41,1.48,4.22,
February,0.71,0.77,3.09,5.14,0.67,4.66,3.06,5.31,1.94,0.83,1.12,
March,2.07,1.71,2.57,3.29,2.05,0.69,0.53,3.80,2.29,0.02,1.69,
April,2.94,1.07,4.24,2.86,3.16,3.11,2.35,2.21,2.24,0.68,2.57,
May,1.15,1.80,0.88,3.49,4.54,3.60,1.80,1.03,1.67,2.65,2.84,
June,1.52,0.00,1.85,0.42,3.70,0.16,3.18,4.76,2.55,2.12,0.71,
July,5.20,0.41,4.07,3.80,4.99,4.63,1.98,2.74,1.62,3.73,2.83,
August,1.42,1.31,3.69,2.49,3.96,2.47,2.40,5.61,2.89,2.69,4.07,
September,4.79,0.94,2.58,2.01,3.82,2.56,0.76,5.78,0.93,1.00,3.68,
October,2.45,1.42,1.80,8.02,4.11,4.32,2.48,2.50,8.08,4.71,2.18,
November,1.69,2.20,2.41,2.35,3.17,3.94,7.07,4.16,4.54,9.16,5.90,
December,2.42,2.49,4.32,3.81,4.37,3.75,0.90,5.14,3.82,7.61,3.44,
Total,30.19,17.82,36.57,39.59,41.14,37.91,30.77,45.77,37.98,36.68,35.25,
Calc annual,30.19,17.82,36.57,39.59,41.14,37.91,30.77,45.77,37.98,36.68,35.25,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
