"HELMINGHAM BOCKING HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1365,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.11,2.33,4.59,1.62,2.29,0.97,2.31,1.39,2.67,1.61,2.07,
February,0.72,0.36,2.20,3.47,1.33,2.04,1.90,2.52,1.05,0.71,0.67,
March,-999.00,0.97,1.82,1.51,0.52,1.36,0.37,2.70,2.73,0.16,1.25,
April,3.33,1.53,3.10,0.88,2.85,2.38,3.33,2.18,1.07,1.45,1.88,
May,1.14,1.33,1.37,1.45,5.13,1.86,1.52,0.63,2.31,1.00,2.88,
June,1.57,0.34,1.09,0.86,2.48,0.44,2.68,4.39,1.88,0.58,1.09,
July,2.65,0.24,2.93,2.09,2.94,1.93,1.74,2.86,2.52,3.46,4.68,
August,1.69,1.39,1.45,2.03,3.21,2.60,1.68,3.13,2.22,1.23,4.04,
September,3.03,1.98,3.72,1.75,3.17,2.93,1.38,3.86,0.76,1.20,5.85,
October,0.78,0.98,1.11,3.89,4.46,2.38,2.64,1.86,2.00,2.34,0.94,
November,0.83,1.92,1.51,3.15,2.20,3.06,3.57,2.61,2.07,3.53,3.45,
December,3.45,1.42,1.92,2.79,2.54,1.98,0.80,2.49,3.09,4.65,2.66,
Total,22.37,14.79,26.81,25.49,33.12,23.93,23.92,30.62,24.37,21.92,31.46,
Calc annual,21.30,14.79,26.81,25.49,33.12,23.93,23.92,30.62,24.37,21.92,31.46,
Difference,1.07,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
