"SWANAGE, ROYAL VICTORIA HOTEL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.75,5.14,,,,,,,,,,
February,0.65,0.13,,,,,,,,,,
March,2.43,1.37,,,,,,,,,,
April,3.22,0.86,,,,,,,,,,
May,1.58,1.56,,,,,,,,,,
June,2.23,0.38,,,,,,,,,,
July,5.83,,,,,,,,,,,
August,1.31,,,,,,,,,,,
September,1.62,,,,,,,,,,,
October,1.72,,,,,,,,,,,
November,1.30,,,,,,,,,,,
December,3.62,,,,,,,,,,,
Total,30.26,,,,,,,,,,,
Calc annual,30.26,9.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
