"FARLINGTON PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none given,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.91,3.28,4.41,1.46,2.93,,,,,,,
February,0.46,0.43,2.81,4.52,0.36,,,,,,,
March,2.03,1.03,1.68,1.67,1.35,,,,,,,
April,2.24,0.95,3.31,2.99,2.50,,,,,,,
May,1.22,1.30,0.74,2.62,2.94,,,,,,,
June,2.04,0.06,1.56,0.40,3.26,,,,,,,
July,5.28,0.22,3.07,0.70,2.68,,,,,,,
August,1.28,2.15,3.27,1.88,2.58,,,,,,,
September,2.01,0.75,1.40,1.89,5.20,,,,,,,
October,3.18,0.65,1.07,6.01,4.65,,,,,,,
November,1.36,2.07,1.60,0.97,2.02,,,,,,,
December,2.12,1.64,3.83,3.24,3.10,,,,,,,
Total,26.13,14.53,28.75,28.35,33.57,,,,,,,
Calc annual,26.13,14.53,28.75,28.35,33.57,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
