"BEXHILL EGERTON PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,537,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.21,3.49,2.91,2.15,4.63,1.15,3.00,
February,,,,,0.79,3.48,2.67,2.98,1.52,0.89,1.37,
March,,,,,1.99,0.60,0.32,3.39,2.01,0.04,2.11,
April,,,,,2.69,2.11,3.12,1.84,2.27,0.95,1.59,
May,,,,,2.89,2.15,2.14,0.69,2.32,2.00,2.68,
June,,,,,1.47,0.07,2.57,3.60,2.41,1.82,0.83,
July,,,,,2.64,3.97,1.98,2.85,1.12,1.14,2.78,
August,,,,1.91,3.35,1.50,1.38,3.73,1.19,2.44,3.35,
September,,,,2.23,2.59,2.88,0.60,4.52,0.47,0.89,3.16,
October,,,,6.98,4.96,3.71,2.97,1.45,7.15,4.36,2.63,
November,,,,2.42,2.69,3.15,6.85,3.32,4.44,6.49,5.99,
December,,,,3.22,4.60,5.09,0.96,4.33,2.58,7.52,3.42,
Total,,,,,32.87,32.20,28.47,34.85,32.11,29.69,32.91,
Calc annual,0.00,0.00,0.00,16.76,32.87,32.20,28.47,34.85,32.11,29.69,32.91,
Difference,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
