"SILVERDALE BLEASDALE HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,3.73,3.77,,,,,,,,,
February,,0.39,4.75,,,,,,,,,
March,,4.09,2.10,,,,,,,,,
April,,1.30,2.03,,,,,,,,,
May,,2.37,3.15,,,,,,,,,
June,,0.76,2.72,,,,,,,,,
July,,1.80,6.50,,,,,,,,,
August,,7.83,5.89,,,,,,,,,
September,,2.10,3.96,,,,,,,,,
October,,2.05,0.83,,,,,,,,,
November,,2.15,2.40,,,,,,,,,
December,,5.54,5.55,,,,,,,,,
Total,46.08,34.11,43.65,,,,,,,,,
Calc annual,0.00,34.11,43.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,46.08,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
