"SHUGBOROUGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2350,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.76,2.64,4.27,2.27,2.62,2.18,3.02,2.50,5.30,1.77,4.16,
February,2.23,0.33,1.31,5.81,0.51,3.37,2.60,1.78,3.13,0.51,0.57,
March,2.01,1.67,0.72,1.88,1.04,1.22,1.37,2.74,2.91,0.17,2.98,
April,4.51,1.21,2.38,2.68,2.61,1.22,1.66,2.18,2.11,0.56,2.77,
May,4.11,1.60,1.48,2.63,4.42,4.91,4.91,1.99,0.30,2.00,2.21,
June,3.59,0.35,0.88,0.28,2.84,0.24,1.90,5.27,3.68,1.32,1.44,
July,4.50,0.60,5.36,6.90,4.12,3.86,2.09,3.01,1.37,2.10,6.87,
August,1.46,3.64,4.84,2.48,3.83,2.80,2.10,5.14,4.58,2.39,3.80,
September,1.92,1.00,3.07,2.75,3.65,4.13,1.04,4.01,1.30,0.64,3.92,
October,2.78,2.58,0.35,4.18,3.69,4.62,3.12,2.11,4.39,4.02,2.92,
November,0.72,2.13,1.38,2.14,1.77,1.90,5.30,3.58,4.01,5.79,3.54,
December,2.96,2.04,4.78,4.36,2.76,2.32,0.78,2.32,2.17,5.01,2.91,
Total,34.55,19.79,30.82,38.36,33.86,32.77,29.89,36.63,35.25,26.28,38.09,
Calc annual,34.55,19.79,30.82,38.36,33.86,32.77,29.89,36.63,35.25,26.28,38.09,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,
