"SUTTON SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,144,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.54,2.10,2.85,1.77,2.78,1.82,2.94,2.15,3.81,0.84,2.79,
February,0.85,0.26,1.87,4.29,0.75,4.17,2.78,4.42,1.69,0.31,0.62,
March,1.75,1.14,1.99,2.55,0.61,0.77,0.30,3.02,2.20,0.06,1.60,
April,2.92,1.14,2.93,1.96,4.00,2.07,4.75,2.02,1.74,0.95,1.35,
May,0.35,2.01,0.80,2.87,2.83,1.56,1.34,1.23,2.73,1.27,4.03,
June,2.10,0.17,1.32,0.31,2.74,0.14,4.46,3.20,2.63,0.91,0.70,
July,4.53,0.10,3.64,3.25,4.20,3.72,1.98,3.03,2.59,1.26,1.84,
August,2.05,0.45,2.60,1.94,3.38,2.45,1.43,4.51,2.51,2.13,2.80,
September,2.03,1.54,2.03,1.45,3.81,2.33,1.60,5.33,0.95,0.15,2.98,
October,0.87,0.77,1.13,6.43,4.07,3.23,3.26,1.03,5.23,2.80,0.91,
November,1.67,2.13,1.56,1.95,3.87,2.31,5.72,3.12,1.48,5.01,4.27,
December,1.84,1.38,4.29,2.72,3.98,2.92,0.27,3.20,2.19,5.24,1.71,
Total,23.50,13.19,27.01,31.49,37.02,27.49,30.83,36.26,29.75,20.93,25.60,
Calc annual,23.50,13.19,27.01,31.49,37.02,27.49,30.83,36.26,29.75,20.93,25.60,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
