"HORSHAM, ROFFEYHURST",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.45,3.69,3.95,,,,,
February,,,,,0.51,4.70,2.84,,,,,
March,,,,,1.75,0.68,0.39,,,,,
April,,,,,3.37,3.28,3.61,,,,,
May,,,,,3.82,3.16,1.58,,,,,
June,,,,,3.50,0.07,3.52,,,,,
July,,,,,4.40,4.05,1.43,,,,,
August,,,,,3.64,2.55,2.22,,,,,
September,,,,,3.89,2.61,0.74,,,,,
October,,,,,4.30,3.30,2.38,,,,,
November,,,,,3.31,3.93,7.02,,,,,
December,,,,,4.55,3.76,0.38,,,,,
Total,,,,,39.49,35.78,30.06,,,,,
Calc annual,0.00,0.00,0.00,0.00,39.49,35.78,30.06,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
