"PONTYPRIDD (MAESDERWEN) GRAIG",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.24,8.21,5.86,,,,,,,,,
February,2.99,0.15,6.83,,,,,,,,,
March,6.14,5.54,5.67,,,,,,,,,
April,8.93,1.10,4.09,,,,,,,,,
May,5.73,3.93,1.59,,,,,,,,,
June,3.56,0.44,1.61,,,,,,,,,
July,6.45,2.62,6.48,,,,,,,,,
August,3.56,5.43,4.01,,,,,,,,,
September,3.98,3.61,5.08,,,,,,,,,
October,4.97,2.49,2.69,,,,,,,,,
November,1.90,2.74,2.91,,,,,,,,,
December,8.28,4.84,9.72,,,,,,,,,
Total,64.73,41.10,56.54,,,,,,,,,
Calc annual,64.73,41.10,56.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
