"BIRMINGHAM WW (CALETTWR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4241,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,9.00,9.78,11.37,11.70,7.83,9.65,10.12,11.24,16.20,2.80,11.20,
February,6.35,0.51,10.70,17.33,2.62,14.99,7.47,6.67,9.50,1.85,0.95,
March,9.84,7.90,5.90,3.74,2.83,3.50,5.00,8.50,4.25,0.85,4.95,
April,10.30,1.94,5.33,3.63,6.37,6.23,3.37,5.90,2.95,1.35,5.13,
May,6.35,3.25,2.50,7.15,8.83,6.75,4.85,2.75,1.20,4.60,4.55,
June,4.45,0.90,5.10,2.13,4.73,0.20,3.93,9.67,9.40,5.80,2.50,
July,7.75,4.55,6.92,6.45,7.64,4.43,6.85,7.25,5.35,5.70,10.56,
August,2.83,8.80,5.65,9.45,10.75,6.50,8.30,13.75,9.00,5.20,9.01,
September,4.64,3.78,7.95,10.12,10.10,7.15,6.96,9.40,2.35,2.60,10.61,
October,6.90,4.17,2.10,16.83,10.08,11.90,7.65,6.85,9.10,11.40,13.85,
November,3.36,6.20,4.36,8.47,5.82,5.42,10.95,6.80,14.36,16.80,11.96,
December,5.82,13.40,8.70,12.40,10.80,8.23,3.22,3.60,6.30,17.60,10.97,
Total,77.59,65.18,76.58,109.40,88.40,84.95,78.67,92.38,89.96,76.55,96.24,
Calc annual,77.59,65.18,76.58,109.40,88.40,84.95,78.67,92.38,89.96,76.55,96.24,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,
