"AMPLEFORTH COLLEGE OLD SITE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3456,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.77,2.65,3.30,1.62,2.27,1.45,2.96,2.15,4.46,2.21,3.73,
February,0.78,0.20,2.77,4.95,1.80,3.37,2.26,1.44,1.35,1.11,1.44,
March,2.01,1.24,1.59,1.81,1.62,1.42,0.71,2.12,2.53,0.32,2.09,
April,4.39,1.29,1.86,1.99,1.77,2.44,0.65,1.80,0.88,1.11,2.50,
May,2.60,1.81,0.79,2.46,4.58,3.06,1.58,1.37,1.17,1.65,1.11,
June,0.93,0.26,1.94,0.59,1.47,0.08,3.10,2.99,3.46,1.59,1.75,
July,5.40,1.13,4.25,3.26,3.37,1.16,2.03,4.19,0.69,2.28,4.28,
August,1.80,4.56,3.28,4.25,3.15,2.26,3.29,6.89,3.43,2.55,3.22,
September,1.23,0.98,1.92,2.84,2.68,2.59,1.30,4.94,0.41,0.53,4.07,
October,2.25,1.54,0.96,2.31,4.31,2.86,3.06,2.22,4.09,2.63,2.20,
November,1.19,1.76,1.21,2.87,1.78,1.85,5.05,2.46,2.82,3.81,3.66,
December,2.69,1.84,3.54,3.35,2.97,2.66,0.70,2.17,1.78,4.31,2.28,
Total,28.04,19.26,27.41,32.30,31.77,25.20,26.69,34.74,27.07,24.10,32.33,
Calc annual,28.04,19.26,27.41,32.30,31.77,25.20,26.69,34.74,27.07,24.10,32.33,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
