"STALBRIDGE, SENIOR C. OF E. SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1628,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.37,5.44,
February,,,,,,,,,,1.11,1.12,
March,,,,,,,,,,0.21,1.64,
April,,,,,,,,,,0.41,2.49,
May,,,,,,,,,,1.96,1.85,
June,,,,,,,,,,1.29,0.80,
July,,,,,,,,,,1.61,2.14,
August,,,,,,,,,,1.88,3.92,
September,,,,,,,,,,0.61,3.84,
October,,,,,,,,,,5.22,2.90,
November,,,,,,,,,2.90,8.88,4.81,
December,,,,,,,,,2.26,8.38,3.75,
Total,,,,,,,,,,32.93,34.70,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.16,32.93,34.70,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
