"BURY GIN HALL NO 1",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2866,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.93,7.46,4.81,4.61,3.71,3.57,5.52,5.02,11.97,2.53,5.82,
February,4.53,0.50,5.52,6.20,1.52,7.60,4.43,2.03,5.91,1.21,0.47,
March,3.98,3.95,3.70,2.33,1.60,2.12,2.72,5.55,2.89,1.55,3.07,
April,5.52,1.99,2.93,3.95,1.84,2.97,1.95,3.57,1.09,1.28,2.58,
May,6.69,2.97,2.20,4.61,5.66,4.71,3.75,1.56,1.41,3.30,2.02,
June,3.41,0.44,2.78,1.02,2.47,0.02,2.76,5.28,7.34,1.40,1.97,
July,7.71,1.82,5.02,4.84,4.89,2.05,2.51,3.09,2.15,3.70,6.06,
August,2.92,6.44,5.82,6.21,7.40,4.60,5.34,6.77,6.58,5.91,8.09,
September,2.81,1.66,4.81,5.04,4.98,4.50,4.26,6.43,0.75,2.25,3.86,
October,1.56,3.01,0.79,6.57,5.92,5.31,4.55,4.65,5.94,6.80,6.76,
November,2.09,3.45,3.92,8.05,3.03,3.14,6.55,4.63,7.63,8.36,6.88,
December,3.95,7.37,6.62,5.28,5.57,3.53,1.97,1.49,3.62,8.06,4.49,
Total,50.10,41.06,48.92,58.71,48.59,44.12,46.31,50.07,57.28,46.35,52.07,
Calc annual,50.10,41.06,48.92,58.71,48.59,44.12,46.31,50.07,57.28,46.35,52.07,
Difference,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,
