"ASHFORD HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.30,3.20,3.80,1.72,4.30,2.83,3.80,3.33,,,,
February,1.28,0.41,4.12,6.75,0.41,3.86,2.57,2.83,,,,
March,3.23,1.89,3.57,1.58,1.27,0.74,0.47,3.33,,,,
April,5.13,1.81,2.35,2.79,4.47,1.90,2.58,1.62,,,,
May,2.54,1.06,0.94,1.39,7.47,3.22,2.92,1.56,,,,
June,2.91,0.32,1.02,0.36,3.82,0.11,1.72,4.26,,,,
July,4.81,0.64,3.60,3.08,4.80,2.75,2.47,2.04,,,,
August,1.65,3.64,2.42,2.26,3.88,2.54,2.53,5.34,,,,
September,2.61,1.02,2.20,2.09,4.24,4.16,1.25,4.10,,,,
October,3.03,2.28,0.87,4.64,5.28,3.95,2.61,2.10,,,,
November,1.27,2.48,1.47,2.10,2.42,2.37,6.60,4.05,,,,
December,2.87,2.25,4.50,2.98,5.46,3.57,0.58,3.09,,,,
Total,35.63,21.00,30.86,31.74,47.82,32.00,30.10,37.65,,,,
Calc annual,35.63,21.00,30.86,31.74,47.82,32.00,30.10,37.65,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,
