"GLEN CRERAN (FASNACLOICH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5400/2,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,14.75,
February,,,,,,,,,,,0.75,
March,,,,,,,,,,,6.50,
April,,,,,,,,,,,7.20,
May,,,,,,,,,,,6.05,
June,,,,,,,,,,,4.70,
July,,,,,,,,,,,2.75,
August,,,,,,,,,,,9.75,
September,,,,,,,,,,,4.30,
October,,,,,,,,,,,12.70,
November,,,,,,,,,,,10.25,
December,,,,,,,,,,,9.85,
Total,,,,,,,,,,,89.55,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.55,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
