"ELIE, THE TERRACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.14,3.15,2.45,,,,,,,,,
February,1.83,0.22,1.84,,,,,,,,,
March,2.05,2.83,1.83,,,,,,,,,
April,1.26,1.32,1.69,,,,,,,,,
May,2.69,1.65,1.03,,,,,,,,,
June,0.69,0.47,1.55,,,,,,,,,
July,2.88,1.33,4.20,,,,,,,,,
August,3.87,3.02,1.48,,,,,,,,,
September,1.50,0.94,1.91,,,,,,,,,
October,1.61,4.76,2.32,,,,,,,,,
November,2.10,1.96,1.57,,,,,,,,,
December,3.28,1.17,1.55,,,,,,,,,
Total,25.90,22.82,23.42,,,,,,,,,
Calc annual,25.90,22.82,23.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
