"HORNCHURCH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1260,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.11,1.68,2.43,0.95,2.44,1.55,1.81,1.14,2.83,0.95,2.01,
February,0.38,0.15,1.59,2.55,0.58,2.23,2.68,2.82,1.27,0.36,0.53,
March,1.13,0.95,1.08,1.76,0.59,0.79,0.13,1.95,1.99,0.03,1.34,
April,2.41,1.29,2.29,1.24,2.43,1.29,4.30,1.77,1.27,1.07,1.33,
May,0.76,0.85,0.66,1.68,3.89,1.49,0.70,1.16,1.76,1.23,2.68,
June,1.63,0.23,0.93,0.48,2.47,0.19,3.21,2.20,2.04,0.84,0.51,
July,2.82,0.16,2.72,1.34,2.83,2.86,2.06,2.86,1.55,1.73,2.09,
August,1.66,1.02,1.92,1.62,1.90,2.07,1.15,3.60,2.84,1.83,3.29,
September,2.81,1.62,2.19,1.19,2.97,2.06,1.42,4.27,0.51,0.11,2.29,
October,1.02,0.78,1.14,4.02,3.26,2.33,2.32,1.03,3.33,2.79,1.13,
November,0.43,1.78,1.24,1.66,2.74,1.07,3.83,2.07,1.81,4.53,3.38,
December,1.88,1.01,2.18,1.83,2.47,2.31,0.49,2.64,2.60,3.60,1.68,
Total,19.04,11.52,20.37,20.32,28.57,20.24,24.10,27.51,23.80,19.07,22.26,
Calc annual,19.04,11.52,20.37,20.32,28.57,20.24,24.10,27.51,23.80,19.07,22.26,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
