"SHANAGARRY, KINAITH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6017,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.84,2.20,4.92,1.10,6.29,3.77,6.68,3.36,3.69,2.47,6.25,
February,1.26,1.73,3.58,6.96,1.49,2.94,3.33,2.45,3.51,5.28,1.04,
March,3.94,2.55,0.95,2.60,1.26,0.27,1.53,3.60,4.86,1.04,8.43,
April,3.88,0.42,2.40,3.13,1.90,3.94,2.10,1.60,6.83,0.75,1.72,
May,2.66,1.20,1.81,0.59,3.58,5.25,1.93,1.53,1.71,3.35,2.04,
June,2.12,0.02,1.13,0.10,2.65,0.39,2.20,2.93,5.34,1.14,1.43,
July,4.56,3.28,2.76,2.24,4.66,2.91,1.61,4.09,0.99,3.69,2.68,
August,2.43,4.16,4.30,4.61,2.05,3.56,2.51,1.53,5.32,2.07,4.81,
September,2.07,1.34,2.31,2.68,4.86,2.20,0.67,3.38,2.49,1.54,4.63,
October,4.56,2.70,1.34,3.76,2.72,3.36,2.61,2.63,3.75,3.08,4.53,
November,2.42,3.97,2.42,3.88,4.85,1.43,5.83,3.88,3.68,6.86,4.07,
December,3.97,1.99,3.58,1.93,6.20,2.89,0.57,5.14,4.14,8.90,3.51,
Total,38.71,25.56,31.50,33.58,42.51,32.91,31.57,39.12,46.31,40.17,45.14,
Calc annual,38.71,25.56,31.50,33.58,42.51,32.91,31.57,36.12,46.31,40.17,45.14,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,3.00,0.00,0.00,0.00,
