"NORTH HARRIS (AMHUINSUIDH CASTLE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5766,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,5.95,8.79,10.24,2.59,7.84,
February,,,,,,,5.38,3.69,4.98,1.78,1.16,
March,,,,,,,4.21,4.33,4.30,0.84,4.54,
April,,,,,,,2.61,6.12,2.34,2.46,2.64,
May,,,,,,,3.09,2.83,4.20,3.12,1.98,
June,,,,,,,2.62,4.00,3.41,3.81,3.60,
July,,,,,,,2.45,3.57,4.34,2.46,2.28,
August,,,,,,,5.78,3.10,3.04,6.05,5.20,
September,,,,,,,7.58,6.53,4.62,8.28,3.26,
October,,,,,,,7.07,7.41,5.62,7.33,10.05,
November,,,,,,,6.91,6.68,6.82,6.26,6.44,
December,,,,,,,5.79,0.20,6.16,7.25,6.05,
Total,,,,,,,59.44,57.25,60.07,52.23,55.04,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,59.44,57.25,60.07,52.23,55.04,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,
