"HASLEMERE, HAZELHURST",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.85,4.08,5.64,2.27,3.37,4.64,6.37,3.07,6.38,,,
February,1.00,0.22,3.82,6.86,1.00,5.91,2.92,5.82,2.86,,,
March,3.30,1.64,3.46,2.57,1.90,1.00,0.42,5.10,3.56,,,
April,3.80,1.08,4.76,3.59,4.07,3.36,4.00,2.29,2.30,,,
May,1.19,2.36,1.29,3.15,5.52,5.16,2.66,1.06,2.46,,,
June,2.12,0.13,2.22,0.52,3.61,0.04,3.03,3.88,3.00,,,
July,5.21,0.40,5.17,1.48,5.08,4.24,1.99,5.32,2.02,,,
August,1.94,2.32,3.42,3.23,3.67,4.93,1.64,5.12,3.01,,,
September,3.09,0.99,1.91,2.05,6.37,3.25,0.77,7.64,1.52,,,
October,2.70,0.60,1.04,7.37,5.06,4.64,2.78,3.41,7.88,,,
November,2.32,2.61,2.34,2.44,3.73,3.52,7.92,5.17,3.86,,,
December,4.38,2.49,5.68,3.70,6.13,4.79,0.36,6.34,3.77,,,
Total,35.90,18.92,40.75,39.23,49.51,45.48,34.86,54.22,42.62,,,
Calc annual,35.90,18.92,40.75,39.23,49.51,45.48,34.86,54.22,42.62,0.00,0.00,
Difference,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,NaN,NaN,
