"STEYNING, ASHURST RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,4.07,1.18,,
February,,,,,,,,,1.57,1.27,,
March,,,,,,,,,2.55,0.05,,
April,,,,,,,,,2.97,0.83,,
May,,,,,,,,,1.04,2.73,,
June,,,,,,,,,2.13,2.04,,
July,,,,,,,,,1.52,1.37,,
August,,,,,,,,,2.68,2.68,,
September,,,,,,,,,0.56,0.78,,
October,,,,,,,,,7.87,4.41,,
November,,,,,,,,,3.03,8.85,,
December,,,,,,,,,3.66,6.60,,
Total,,,,,,,,,33.65,32.79,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.65,32.79,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,NaN,
