"LURGAN BELLE VUE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6192,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.35,4.51,3.12,2.35,3.21,2.27,3.80,2.87,4.82,1.59,,
February,1.93,0.77,2.86,4.09,0.89,2.74,2.52,1.48,3.57,2.30,,
March,2.87,2.23,1.43,1.30,1.16,0.90,1.29,2.72,2.78,0.26,,
April,2.22,1.07,2.94,2.67,2.45,2.28,2.20,0.81,1.16,0.90,,
May,2.14,1.81,1.68,1.40,4.26,3.72,1.57,1.18,1.07,2.31,,
June,2.44,0.23,2.14,1.23,2.40,0.61,1.58,3.28,3.73,2.47,,
July,2.56,3.89,2.82,2.24,4.73,4.51,3.39,3.39,1.88,3.01,,
August,2.16,3.20,3.59,4.48,4.26,1.08,3.50,3.72,4.61,4.63,,
September,2.09,1.10,2.00,3.39,4.76,3.62,1.93,5.29,1.97,0.99,,
October,5.61,2.75,1.32,2.96,2.46,2.68,2.59,2.28,4.49,3.35,,
November,2.60,2.49,1.23,2.81,2.42,1.74,3.64,2.79,4.07,3.10,,
December,3.40,2.79,2.79,2.84,2.89,2.77,0.84,1.63,2.54,5.31,,
Total,33.37,26.84,27.92,31.76,35.89,28.92,28.85,31.44,36.69,30.22,,
Calc annual,33.37,26.84,27.92,31.76,35.89,28.92,28.85,31.44,36.69,30.22,0.00,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,
