"BREDE PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,554,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.06,2.73,3.98,1.57,2.44,3.80,3.50,2.69,5.36,1.32,3.24,
February,0.87,0.63,2.88,4.16,1.12,4.12,3.61,3.99,1.51,0.90,1.13,
March,1.63,1.70,2.67,1.88,1.85,0.54,0.31,3.91,1.78,0.00,2.25,
April,2.74,1.76,2.89,2.56,3.45,2.40,3.26,1.80,3.04,0.59,1.35,
May,1.70,1.23,0.58,3.39,3.82,2.75,2.66,0.76,2.19,2.28,2.02,
June,1.94,0.06,1.60,0.57,1.96,0.12,2.83,4.27,2.20,1.36,1.43,
July,3.45,0.27,2.35,0.82,3.09,4.01,1.39,2.97,1.22,1.45,3.28,
August,1.87,1.01,1.79,2.31,3.77,1.21,1.31,3.91,1.79,2.17,3.81,
September,3.09,0.76,3.06,2.64,2.84,2.57,0.47,4.48,0.29,1.02,3.27,
October,1.21,0.76,1.49,6.62,4.66,3.57,3.04,2.07,7.59,4.22,3.17,
November,1.79,1.10,2.05,3.08,3.25,3.63,7.65,3.27,4.10,6.96,5.91,
December,4.56,2.68,3.93,3.95,4.97,4.92,1.05,5.33,2.79,8.28,3.62,
Total,28.91,14.69,29.27,33.55,37.22,33.64,31.08,39.45,33.86,30.55,34.48,
Calc annual,28.91,14.69,29.27,33.55,37.22,33.64,31.08,39.45,33.86,30.55,34.48,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
