"SLAIDBURN DUNSOP HOUSES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3079,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.57,11.82,5.43,9.10,5.30,6.25,8.84,7.41,19.12,3.09,9.56,
February,5.62,0.73,9.42,7.03,1.29,8.68,8.82,4.11,8.74,1.60,0.33,
March,5.57,7.98,4.39,2.16,2.79,3.09,3.95,5.17,4.89,2.05,4.84,
April,8.39,2.71,3.43,4.65,2.78,4.57,2.88,5.47,2.01,2.35,2.49,
May,8.20,3.47,2.41,5.52,7.27,5.37,4.16,2.28,0.84,3.59,2.36,
June,2.51,0.72,3.60,1.83,3.52,0.34,4.67,5.70,11.46,2.65,2.48,
July,7.88,3.28,7.71,6.47,7.02,2.74,4.89,7.30,5.35,5.63,4.78,
August,3.85,7.74,7.84,8.83,9.58,4.81,4.64,8.86,8.80,8.28,9.64,
September,3.33,2.92,6.40,8.85,7.62,5.61,6.29,10.74,2.36,3.06,3.89,
October,1.34,4.39,1.40,11.74,7.26,9.09,6.01,7.31,10.25,10.22,11.35,
November,4.69,3.56,4.77,10.81,5.44,3.22,10.23,8.31,11.10,11.74,9.17,
December,6.06,11.47,8.34,6.44,9.38,5.65,2.76,1.99,5.47,12.66,6.19,
Total,65.01,60.79,65.14,83.43,69.25,59.42,68.14,74.65,90.39,66.92,67.08,
Calc annual,65.01,60.79,65.14,83.43,69.25,59.42,68.14,74.65,90.39,66.92,67.08,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
