"OMBERSLEY, HOLT LOCK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2390,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.59,2.43,3.41,1.24,2.75,1.78,2.93,3.16,3.91,1.34,4.35,
February,0.69,0.22,2.66,4.92,0.43,2.68,2.47,2.51,1.87,0.68,0.41,
March,1.85,1.04,1.87,1.39,1.18,0.60,0.39,2.29,2.10,0.12,2.15,
April,3.80,1.13,1.83,2.89,2.92,2.22,1.88,1.17,1.18,0.63,2.35,
May,1.45,1.36,1.37,1.52,5.82,2.88,3.02,1.43,1.08,1.75,2.96,
June,2.34,0.68,0.86,0.30,1.92,0.05,1.42,3.15,2.50,1.86,1.19,
July,5.17,1.06,4.84,2.22,3.43,3.06,2.08,4.00,1.14,1.51,3.06,
August,0.72,2.97,3.86,2.01,3.00,1.69,1.95,4.48,1.40,1.35,2.68,
September,1.95,0.96,2.79,1.67,3.34,4.02,0.47,3.78,0.79,1.00,3.51,
October,3.01,1.51,0.50,3.65,3.98,2.92,2.62,1.56,4.38,3.67,3.08,
November,0.66,1.80,0.98,1.23,2.31,1.41,5.66,3.07,2.35,6.80,2.63,
December,2.23,1.70,2.96,2.48,3.14,2.40,0.39,2.33,2.02,4.97,3.01,
Total,26.46,16.86,27.93,25.52,34.22,25.71,25.28,32.93,24.72,25.68,31.38,
Calc annual,26.46,16.86,27.93,25.52,34.22,25.71,25.28,32.93,24.72,25.68,31.38,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
