"DRIPSEY WOOLLEN MILLS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.06,2.99,5.74,1.12,6.01,5.12,8.48,,,,,
February,1.88,2.62,4.95,8.56,3.16,4.39,5.54,,,,,
March,3.83,2.93,2.57,2.62,1.46,0.33,1.85,,,,,
April,5.69,0.88,3.02,4.09,2.57,5.21,2.61,,,,,
May,4.11,1.54,1.35,0.89,2.84,7.61,2.77,,,,,
June,2.80,0.00,0.90,0.12,4.28,0.56,2.65,,,,,
July,3.91,5.10,4.42,2.54,2.96,3.85,2.68,,,,,
August,2.29,3.21,3.93,4.77,1.90,3.49,3.20,,,,,
September,2.65,1.52,3.51,2.65,7.08,2.08,0.68,,,,,
October,4.00,4.06,1.49,4.33,6.76,4.73,,,,,,
November,4.54,4.75,1.64,4.26,4.95,3.73,,,,,,
December,5.21,1.61,4.17,2.16,6.52,4.35,,,,,,
Total,46.97,31.21,37.69,38.11,50.49,45.45,,,,,,
Calc annual,46.97,31.21,37.69,38.11,50.49,45.45,30.46,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
