"CULROSS WESTGRANGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.85,4.18,,,2.58,2.18,4.22,2.98,,,,
February,3.83,0.38,,,0.83,3.06,4.07,1.99,,,,
March,3.09,3.77,,,0.77,1.32,1.86,2.57,,,,
April,1.88,0.80,,,1.57,3.41,2.12,1.57,,,,
May,2.69,2.06,,,5.10,4.31,2.78,1.92,,,,
June,1.74,0.42,,,2.12,0.47,2.33,3.61,,,,
July,2.56,3.01,,,3.69,1.71,4.16,5.11,,,,
August,4.35,5.93,,,3.67,2.59,1.80,5.60,,,,
September,1.98,1.24,,,3.33,3.15,3.78,4.53,,,,
October,1.38,3.63,,,3.09,2.88,3.73,4.26,,,,
November,2.92,2.04,,,2.13,0.98,4.77,2.50,,,,
December,3.06,4.12,,,4.40,1.95,1.08,1.83,,,,
Total,33.33,31.58,,,33.28,28.01,36.70,38.47,,,,
Calc annual,33.33,31.58,0.00,0.00,33.28,28.01,36.70,38.47,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,
