"BROCKHAM NORTH LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,114,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.65,2.72,4.13,1.83,2.63,3.27,4.04,2.30,5.06,1.47,3.86,
February,0.59,0.19,3.12,4.32,0.70,4.58,2.81,4.76,1.96,0.50,0.87,
March,2.15,1.51,2.44,2.30,1.23,0.84,0.35,3.44,2.09,0.04,2.16,
April,3.28,1.24,3.82,2.43,3.92,3.01,3.97,1.95,1.85,0.82,1.65,
May,0.71,1.50,0.73,3.22,3.47,2.34,1.39,1.06,2.09,2.06,2.70,
June,1.29,0.07,1.18,0.29,2.42,0.16,3.35,4.64,2.61,1.33,0.43,
July,5.53,0.23,4.35,3.47,4.18,3.56,1.84,2.57,1.79,1.08,2.90,
August,1.60,1.61,2.28,2.76,3.24,2.09,1.52,4.25,2.25,2.23,5.35,
September,2.91,1.05,1.73,1.64,3.39,2.72,0.46,5.61,1.07,0.13,4.17,
October,1.36,0.77,0.92,6.92,4.09,3.72,2.06,1.92,5.80,3.92,1.31,
November,2.00,1.77,2.44,1.89,3.40,3.07,6.09,3.01,2.74,8.11,5.37,
December,2.91,2.04,5.17,3.13,4.99,3.41,0.30,4.54,2.76,8.11,2.60,
Total,27.98,14.70,32.31,34.20,37.66,32.77,28.18,40.05,32.07,29.80,33.37,
Calc annual,27.98,14.70,32.31,34.20,37.66,32.77,28.18,40.05,32.07,29.80,33.37,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
