"CONSETT PARK FARM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,2.30,1.80,3.42,
February,,,,,,,,,1.04,1.52,1.81,
March,,,,,,,,,3.72,0.23,1.79,
April,,,,,,,,,0.73,1.33,2.24,
May,,,,,,,,,1.74,1.07,1.15,
June,,,,,,,,,5.27,1.43,0.90,
July,,,,,,,,,1.29,2.83,6.77,
August,,,,,,,,,3.47,2.70,5.46,
September,,,,,,,,,1.20,1.00,3.82,
October,,,,,,,,1.49,3.39,1.64,1.96,
November,,,,,,,,3.04,3.42,2.72,3.10,
December,,,,,,,,4.04,1.58,3.14,2.95,
Total,,,,,,,,,29.15,21.41,35.37,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.57,29.15,21.41,35.37,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,
