"RADIPOLE, ABBOT'S COURT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1555,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.77,3.79,
February,,,,,,,,,,1.97,1.13,
March,,,,,,,,,,0.20,1.50,
April,,,,,,,,,,0.76,2.73,
May,,,,,,,,,,2.26,2.44,
June,,,,,,,,,,1.96,0.51,
July,,,,,,,,,,1.34,1.74,
August,,,,,,,,,,1.57,3.26,
September,,,,,,,,,,0.43,3.60,
October,,,,,,,,,,3.89,2.84,
November,,,,,,,,,,8.24,6.41,
December,,,,,,,,,,6.86,4.68,
Total,,,,,,,,,,31.25,34.63,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.25,34.63,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
