"MULL, BEN MORE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5448,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,15.20,13.60,11.70,14.80,20.00,22.20,7.00,24.00,
February,,,,8.60,7.00,12.00,15.20,9.40,12.80,4.90,1.20,
March,,,,,0.80,6.80,8.40,9.00,10.30,3.20,7.90,
April,,,,,8.70,9.80,3.90,15.00,8.70,5.30,4.50,
May,,3.15,,,7.60,10.80,6.10,7.90,3.20,9.30,4.50,
June,,4.10,8.00,,13.80,5.30,7.90,9.20,9.30,9.30,8.60,
July,,5.60,8.60,8.20,18.20,8.30,11.60,8.80,14.10,12.40,6.40,
August,,,,15.60,15.50,9.40,12.80,9.20,10.20,18.00,20.00,
September,,15.08,,24.40,9.60,15.20,15.20,12.00,14.40,8.20,12.40,
October,,,,24.60,13.60,11.60,12.00,17.60,13.50,20.00,13.10,
November,,3.46,,12.70,13.40,4.00,15.40,9.80,19.10,14.60,15.90,
December,,,,21.40,15.40,8.00,15.80,2.00,23.00,18.80,14.00,
Total,,,,159.10,137.20,112.90,139.10,129.90,160.80,131.00,132.50,
Calc annual,0.00,31.39,16.60,130.70,137.20,112.90,139.10,129.90,160.80,131.00,132.50,
Difference,NaN,NaN,NaN,28.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
