"BRIGHTON, HILLSIDE MOULSCOMBE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.79,4.20,4.46,,,,,
February,,,,,0.71,3.70,3.54,,,,,
March,,,,,1.80,0.65,0.52,,,,,
April,,,,,2.95,3.77,3.80,,,,,
May,,,,,3.58,4.44,2.90,,,,,
June,,,,,2.69,0.10,4.24,,,,,
July,,,,,3.98,5.05,2.26,,,,,
August,,,,,3.44,2.78,3.37,,,,,
September,,,,3.04,3.31,3.60,1.01,,,,,
October,,,,7.40,5.85,4.31,2.83,,,,,
November,,,,1.99,3.74,3.69,7.25,,,,,
December,,,,3.72,4.98,5.16,0.49,,,,,
Total,,,,40.73,39.82,41.45,36.67,,,,,
Calc annual,0.00,0.00,0.00,16.15,39.82,41.45,36.67,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,24.58,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,
