"FRIMLEY GREEN WATERWORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,244,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.04,1.89,2.93,1.44,2.07,1.91,3.67,1.88,3.38,1.36,3.81,
February,0.15,0.39,2.25,3.96,0.31,4.00,2.24,4.19,1.88,0.48,0.86,
March,1.38,0.65,1.69,2.43,1.09,0.65,0.36,3.37,2.16,0.02,1.21,
April,3.21,0.50,2.29,2.25,3.06,2.35,2.92,2.28,2.26,0.64,2.09,
May,0.86,1.20,0.74,2.46,2.77,2.64,1.38,1.16,1.50,2.18,2.01,
June,1.73,0.10,1.00,0.25,2.18,-999.00,2.90,3.01,2.18,0.96,0.26,
July,4.50,0.22,3.92,1.19,3.50,2.91,1.85,4.22,1.67,1.78,2.02,
August,1.32,1.39,2.19,1.70,2.29,3.67,0.79,3.06,1.64,1.40,2.38,
September,1.57,1.30,1.67,1.37,3.40,3.24,1.58,4.95,1.03,0.17,2.97,
October,1.77,0.69,0.97,5.30,3.40,2.91,2.44,1.39,4.47,3.02,1.22,
November,0.85,1.64,1.29,1.51,2.47,1.87,5.54,3.62,2.04,6.61,4.60,
December,1.91,0.99,3.24,2.37,3.29,3.70,0.28,3.57,2.37,7.56,2.45,
Total,21.29,10.96,24.18,26.23,29.83,29.85,25.95,36.70,26.58,26.18,25.88,
Calc annual,21.29,10.96,24.18,26.23,29.83,29.85,25.95,36.70,26.58,26.18,25.88,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
