"BRIMPTON (STONEHOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,792,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.18,2.67,2.97,1.64,3.15,2.39,4.26,2.32,4.22,1.34,3.74,
February,0.55,0.27,2.69,4.12,0.30,3.98,1.83,4.01,1.95,0.70,0.55,
March,1.77,1.55,2.22,2.31,0.93,0.39,0.59,2.85,2.91,0.08,0.91,
April,3.44,0.75,3.18,2.77,3.17,2.24,3.18,1.92,1.75,0.84,2.30,
May,1.21,1.65,0.53,1.76,3.93,3.99,1.80,1.10,2.01,1.58,1.88,
June,2.33,0.29,1.34,0.38,3.08,0.00,2.45,3.01,2.42,1.39,0.94,
July,5.67,0.26,4.75,1.46,4.26,2.92,2.07,4.70,1.68,1.01,1.82,
August,1.39,1.92,3.76,2.42,2.33,2.69,0.86,3.48,1.90,0.51,2.46,
September,1.96,2.19,1.47,2.07,4.17,2.85,0.67,6.02,1.51,0.47,2.67,
October,3.09,1.27,0.97,5.38,3.88,3.35,2.41,2.54,5.46,3.00,1.48,
November,1.44,1.76,1.95,2.06,2.97,2.05,6.63,3.34,2.98,7.47,4.30,
December,2.55,1.56,3.28,3.08,5.08,3.19,0.47,3.89,2.70,7.25,3.09,
Total,28.58,16.14,29.11,29.45,37.25,30.04,27.22,39.18,31.49,25.64,26.14,
Calc annual,28.58,16.14,29.11,29.45,37.25,30.04,27.22,39.18,31.49,25.64,26.14,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
