"CLUNY CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5694,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.65,7.75,5.57,7.05,2.90,5.91,3.63,7.06,9.91,0.86,6.17,
February,6.87,1.44,4.06,3.92,3.04,6.01,2.25,1.95,5.76,1.05,0.55,
March,4.32,6.75,2.31,0.90,0.67,3.35,4.54,2.29,3.22,0.91,1.88,
April,2.79,1.59,2.61,2.38,1.76,4.25,2.39,4.32,1.69,2.09,1.51,
May,2.73,3.19,3.05,3.91,3.31,4.16,2.20,2.52,1.16,2.72,2.93,
June,1.25,0.97,2.51,1.90,2.88,0.96,1.79,3.63,4.07,2.31,2.42,
July,2.88,2.67,2.97,3.19,4.96,2.49,4.15,3.29,2.27,3.42,2.59,
August,2.80,4.16,2.93,5.84,4.61,1.76,2.99,3.97,5.11,4.28,4.39,
September,2.69,2.65,1.33,3.77,5.05,3.12,3.87,4.72,4.39,2.27,4.52,
October,1.96,4.11,2.33,5.61,3.14,2.83,6.35,5.60,5.71,6.20,6.04,
November,4.22,1.82,2.69,4.47,2.03,1.00,4.93,4.31,6.65,4.94,2.99,
December,3.50,7.63,4.98,3.32,7.85,5.03,3.31,0.44,3.81,8.46,1.73,
Total,42.66,44.73,37.34,46.26,42.20,40.87,42.40,44.10,53.75,39.51,37.72,
Calc annual,42.66,44.73,37.34,46.26,42.20,40.87,42.40,44.10,53.75,39.51,37.72,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,
