"BARNSTAPLE HELE MANOR PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1841,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,5.93,7.03,1.92,6.20,
February,,,,,,,,2.89,3.88,1.55,1.43,
March,,,,,,,,3.44,3.26,0.47,2.92,
April,,,,,,,,1.87,1.46,0.67,2.56,
May,,,,,,,,0.98,0.87,3.22,2.37,
June,,,,,,,,2.07,3.05,2.70,0.53,
July,,,,,,,,3.32,2.10,2.32,2.60,
August,,,,,,,,4.96,2.69,3.40,4.04,
September,,,,,,,,7.28,1.40,0.57,4.59,
October,,,,,,,,2.46,7.81,6.45,5.87,
November,,,,,,,,3.71,4.39,9.66,4.12,
December,,,,,,,,3.23,6.16,6.88,6.24,
Total,,,,,,,,42.14,44.10,39.81,43.47,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.14,44.10,39.81,43.47,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,
