"CRAITHES SCHOOL HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,1.26,5.80,1.68,1.98,,,,,,,
February,,0.60,2.91,9.46,1.90,,,,,,,
March,,1.83,1.73,1.25,1.47,,,,,,,
April,,1.25,2.58,2.18,1.43,,,,,,,
May,,1.34,0.90,4.76,4.71,,,,,,,
June,,1.11,2.79,0.83,1.42,,,,,,,
July,,1.45,5.15,2.08,4.76,,,,,,,
August,,1.60,2.29,5.10,2.45,,,,,,,
September,,0.71,3.24,2.72,4.74,,,,,,,
October,,1.36,1.43,3.27,3.93,,,,,,,
November,,2.63,1.55,3.26,2.71,,,,,,,
December,,0.95,2.38,2.83,3.75,,,,,,,
Total,,16.09,32.75,39.42,35.25,,,,,,,
Calc annual,0.00,16.09,32.75,39.42,35.25,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
