"DOWNDERRY (THE WATCH HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1930,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,7.26,,5.59,
February,,,,,,,,,3.25,,1.96,
March,,,,,,,,,5.41,,2.90,
April,,,,,,,,,2.26,,2.32,
May,,,,,,,,,1.56,,2.80,
June,,,,,,,,,2.37,,1.43,
July,,,,,,,,,1.81,,2.13,
August,,,,,,,,,2.07,,4.73,
September,,,,,,,,,2.14,,4.33,
October,,,,,,,,,5.98,,4.78,
November,,,,,,,,,5.20,,6.23,
December,,,,,,,,,3.79,,4.70,
Total,,,,,,,,,43.10,,43.90,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.10,0.00,43.90,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,-0.00,
