"ROMSEY BRAISHFIELD MANOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.79,3.43,4.74,,,,,,,,,
February,0.89,0.26,3.03,,,,,,,,,
March,2.35,1.52,2.18,,,,,,,,,
April,3.58,0.97,3.63,,,,,,,,,
May,1.15,1.38,0.83,,,,,,,,,
June,2.55,0.07,1.19,,,,,,,,,
July,5.90,1.19,4.59,,,,,,,,,
August,1.39,1.91,3.06,,,,,,,,,
September,1.33,0.78,1.60,,,,,,,,,
October,3.33,0.85,1.35,,,,,,,,,
November,1.87,2.22,2.10,,,,,,,,,
December,2.80,1.65,4.40,,,,,,,,,
Total,30.93,16.23,32.70,,,,,,,,,
Calc annual,30.93,16.23,32.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
