"PARKSTONE (BOURNEMOUTH ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.36,4.15,4.68,,,,,,,,,
February,0.53,0.40,2.64,,,,,,,,,
March,2.41,1.49,3.19,,,,,,,,,
April,3.15,1.05,4.08,,,,,,,,,
May,1.41,1.47,0.59,,,,,,,,,
June,2.86,0.50,1.05,,,,,,,,,
July,5.35,0.28,4.17,,,,,,,,,
August,1.29,2.65,5.19,,,,,,,,,
September,1.47,0.77,1.85,,,,,,,,,
October,2.71,1.61,1.65,,,,,,,,,
November,1.68,2.27,2.47,,,,,,,,,
December,3.66,1.46,4.75,,,,,,,,,
Total,30.88,18.10,36.31,,,,,,,,,
Calc annual,30.88,18.10,36.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
