"LOCHMABEN (ESTHWAITE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5036,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.40,7.46,5.03,2.97,5.03,3.78,5.96,4.56,9.38,1.85,5.91,
February,3.29,0.39,3.64,5.96,0.75,5.26,5.60,2.90,4.08,1.93,0.19,
March,4.61,5.30,2.14,1.75,1.39,1.11,1.65,3.58,5.11,1.41,2.92,
April,3.00,1.57,2.54,4.80,3.56,4.99,2.62,2.73,1.27,0.99,1.90,
May,5.41,2.67,2.82,2.10,3.99,5.61,3.68,2.80,1.51,3.36,1.64,
June,1.69,0.59,2.10,1.23,1.98,0.51,3.45,4.21,6.72,2.66,2.52,
July,4.45,5.30,5.83,3.64,4.06,1.88,4.03,7.13,3.63,5.29,5.69,
August,4.30,6.44,3.28,9.40,5.31,5.16,4.65,6.69,7.92,6.47,7.82,
September,2.31,2.25,2.78,5.12,5.64,3.13,4.15,6.85,2.37,0.62,2.76,
October,2.21,3.07,2.78,6.55,3.42,5.14,4.42,4.36,8.50,5.71,7.70,
November,2.68,2.31,1.74,4.03,2.97,2.32,5.88,4.78,5.57,6.92,4.34,
December,4.55,5.84,4.39,4.16,7.65,3.29,1.31,1.59,4.41,7.55,4.36,
Total,43.90,43.19,39.07,51.71,45.75,42.18,47.40,52.18,60.47,44.76,47.75,
Calc annual,43.90,43.19,39.07,51.71,45.75,42.18,47.40,52.18,60.47,44.76,47.75,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,
