"BRIDGNORTH (COTON HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2291,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.81,2.64,3.98,1.68,2.92,2.30,3.11,2.88,4.44,1.58,5.39,
February,1.35,0.29,3.27,5.70,0.84,3.43,1.92,2.41,2.25,0.60,0.70,
March,2.92,1.10,2.56,1.73,1.10,1.09,0.43,2.64,2.02,0.10,2.92,
April,4.44,1.23,2.88,2.64,2.95,2.54,2.32,1.50,1.56,0.66,2.50,
May,3.66,1.22,1.01,1.45,5.40,2.73,3.87,1.54,0.88,2.31,2.71,
June,2.37,0.56,0.70,0.48,2.32,0.08,1.39,4.03,2.65,2.20,0.76,
July,3.90,0.56,5.02,3.37,3.80,2.87,2.28,3.31,1.15,1.60,4.77,
August,1.07,3.33,2.92,2.00,3.42,2.90,2.21,3.98,2.62,1.58,2.29,
September,2.34,0.72,2.72,1.92,3.28,4.06,1.23,4.21,1.04,0.84,3.35,
October,3.49,1.95,0.38,3.46,3.69,3.88,2.64,2.28,4.65,3.90,3.26,
November,0.54,2.18,1.03,1.76,2.22,1.78,5.59,4.03,3.23,6.83,3.39,
December,2.56,2.15,3.97,3.02,3.40,2.59,0.69,2.07,2.12,5.75,3.50,
Total,32.45,17.93,30.44,29.21,35.34,30.25,27.68,34.88,28.61,27.95,35.54,
Calc annual,32.45,17.93,30.44,29.21,35.34,30.25,27.68,34.88,28.61,27.95,35.54,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,
