"DUDLEY, SHAVERS END",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2317/1,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.34,5.24,
February,,,,,,,,,,0.53,0.57,
March,,,,,,,,,,0.13,2.74,
April,,,,,,,,,,0.60,2.72,
May,,,,,,,,,,1.99,2.18,
June,,,,,,,,,,1.65,1.28,
July,,,,,,,,,,1.56,4.38,
August,,,,,,,,,,1.74,3.03,
September,,,,,,,,,,0.81,3.24,
October,,,,,,,,,,4.04,2.75,
November,,,,,,,,,,6.66,2.97,
December,,,,,,,,,,5.10,2.83,
Total,,,,,,,,,,26.15,33.93,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.15,33.93,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
