"KENTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.47,2.55,4.79,1.55,4.47,5.69,,,,,,
February,0.55,0.26,3.36,7.84,1.75,4.70,,,,,,
March,3.69,1.66,3.70,1.53,1.70,0.21,,,,,,
April,3.96,0.82,3.19,3.03,3.20,3.09,,,,,,
May,1.45,2.26,0.61,1.56,4.97,4.85,,,,,,
June,2.02,0.37,0.52,0.32,3.02,0.01,,,,,,
July,3.72,0.59,3.34,0.69,4.81,2.14,,,,,,
August,0.87,1.94,3.53,2.26,2.47,1.83,,,,,,
September,1.41,0.59,3.15,2.61,5.22,3.37,,,,,,
October,3.26,1.36,1.38,5.51,5.97,3.24,,,,,,
November,2.09,3.52,2.12,2.21,3.58,3.39,,,,,,
December,4.65,1.28,6.69,2.60,5.39,4.76,,,,,,
Total,33.14,17.20,36.38,31.71,46.55,37.28,,,,,,
Calc annual,33.14,17.20,36.38,31.71,46.55,37.28,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
