"BOURNE END (HEDSOR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,998/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.22,3.14,3.16,1.86,3.31,,3.01,2.42,5.93,1.42,4.38,
February,0.58,0.27,2.79,4.25,0.63,,2.46,4.10,2.37,1.16,0.75,
March,1.95,0.98,2.35,3.11,1.45,,0.20,2.97,2.26,0.00,1.96,
April,3.84,1.19,3.37,2.28,3.02,,3.37,1.63,1.94,1.15,2.42,
May,1.23,1.15,1.17,2.11,2.91,,1.94,1.03,1.74,2.50,2.98,
June,2.52,0.12,1.95,0.43,3.20,,3.12,3.48,3.79,1.36,0.61,
July,6.83,0.18,5.16,2.44,4.59,,2.32,3.25,3.17,1.73,2.44,
August,1.62,1.24,4.04,1.52,3.36,,1.50,4.35,3.03,1.38,3.88,
September,1.87,2.91,2.83,1.84,3.94,,1.93,6.66,1.13,0.70,4.19,
October,2.82,1.02,0.83,5.75,3.47,,2.60,2.66,5.04,4.38,1.22,
November,1.25,1.80,1.70,1.41,2.76,2.11,5.76,4.66,3.53,8.89,4.93,
December,2.75,1.89,2.83,3.78,3.72,2.17,0.42,4.34,3.48,6.71,3.64,
Total,30.48,15.89,32.18,30.78,36.36,,28.63,41.55,37.41,31.38,33.40,
Calc annual,30.48,15.89,32.18,30.78,36.36,4.28,28.63,41.55,37.41,31.38,33.40,
Difference,-0.00,0.00,0.00,0.00,0.00,NaN,-0.00,-0.00,0.00,0.00,0.00,
