"SHREWSBURY (SEDGEFORD HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.46,2.49,,,,,,,,,,
February,2.33,0.36,,,,,,,,,,
March,2.57,1.27,,,,,,,,,,
April,3.88,1.20,,,,,,,,,,
May,2.60,,,,,,,,,,,
June,2.61,,,,,,,,,,,
July,4.69,,,,,,,,,,,
August,0.91,,,,,,,,,,,
September,2.52,,,,,,,,,,,
October,3.26,,,,,,,,,,,
November,0.91,,,,,,,,,,,
December,2.19,,,,,,,,,,,
Total,31.93,,,,,,,,,,,
Calc annual,31.93,5.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
