"BLAIR ATHOLL BLAIR CASTLE GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5564,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,4.85,5.49,4.26,2.57,3.60,6.48,4.85,8.44,1.36,5.52,
February,,0.69,3.28,7.38,1.38,5.14,4.11,1.26,3.55,1.75,0.55,
March,,4.96,1.84,1.63,0.56,2.13,2.55,2.62,6.16,0.66,1.30,
April,,0.58,2.52,3.13,1.76,2.75,2.01,2.01,0.85,1.41,1.73,
May,,1.92,2.04,1.91,2.98,4.62,2.86,2.41,1.13,2.58,1.55,
June,,0.62,1.46,0.80,1.73,0.50,2.45,2.61,2.75,1.55,2.43,
July,,2.86,3.38,2.75,4.73,2.38,2.10,5.77,1.16,2.39,1.77,
August,2.55,4.16,2.18,5.35,4.78,2.94,2.73,4.25,5.47,3.12,5.79,
September,2.36,1.81,1.70,3.15,4.72,2.69,2.64,4.10,3.75,1.28,3.68,
October,5.72,2.54,1.15,5.25,4.25,3.63,5.54,4.38,5.82,4.17,5.80,
November,4.14,2.49,1.59,3.46,2.37,0.72,5.64,2.92,5.03,3.61,4.30,
December,3.81,4.98,3.77,2.56,6.36,3.59,1.69,1.34,3.49,9.03,4.62,
Total,,32.46,30.40,41.63,38.19,34.69,40.80,38.52,47.60,32.91,39.04,
Calc annual,18.58,32.46,30.40,41.63,38.19,34.69,40.80,38.52,47.60,32.91,39.04,
Difference,NaN,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,
