"TYNEMOUTH (TYNE PIER WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3567,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.58,4.41,1.99,1.55,1.64,1.31,1.99,1.31,2.29,2.43,2.71,
February,0.79,0.16,2.07,3.90,1.17,2.61,2.12,0.88,0.87,0.71,1.02,
March,2.91,0.69,1.70,1.98,0.83,1.74,0.88,1.18,1.62,0.52,1.72,
April,3.88,0.99,1.67,2.35,1.29,2.19,0.95,1.63,0.96,1.07,1.54,
May,3.99,1.56,1.29,3.02,6.35,2.15,1.71,1.56,1.08,0.52,1.08,
June,0.80,0.70,1.64,1.29,2.14,0.12,2.99,3.99,3.26,1.41,1.25,
July,4.13,1.85,5.20,2.68,4.25,1.93,5.46,3.93,1.45,2.49,3.79,
August,2.34,6.17,3.79,5.18,2.80,2.67,1.92,4.50,3.20,2.63,3.48,
September,1.39,0.91,4.70,1.39,2.44,2.92,2.05,3.39,1.01,0.87,2.60,
October,2.20,2.32,1.78,1.75,3.42,1.45,2.25,1.83,2.31,2.09,1.91,
November,1.21,2.46,0.88,3.89,1.21,2.29,3.41,3.42,2.24,2.72,3.27,
December,3.42,1.75,4.13,2.12,1.88,3.66,0.66,3.65,1.29,3.00,2.46,
Total,29.64,23.97,30.84,31.10,29.42,25.04,26.39,31.27,21.58,20.46,26.83,
Calc annual,29.64,23.97,30.84,31.10,29.42,25.04,26.39,31.27,21.58,20.46,26.83,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,
