"HALIFAX W.W. (CASTLE CARR LO.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3252,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.41,7.69,3.56,3.51,3.17,4.20,4.18,3.98,10.20,1.61,6.18,
February,2.70,0.31,4.02,6.54,1.46,7.36,4.03,1.85,5.54,0.85,1.63,
March,2.88,2.56,2.94,2.54,1.36,1.87,2.50,4.44,3.09,0.69,2.73,
April,6.15,1.62,4.14,3.14,2.50,3.15,2.05,4.27,1.39,1.74,4.17,
May,4.79,2.33,0.98,4.42,5.33,4.90,4.42,1.57,2.42,2.55,2.32,
June,3.06,0.15,2.08,0.86,2.92,0.03,3.15,3.86,6.71,1.62,1.83,
July,8.29,1.95,4.79,4.11,4.20,1.42,3.49,3.18,1.18,2.24,7.63,
August,1.93,5.26,6.52,5.41,4.91,3.88,3.73,8.01,5.12,3.70,6.27,
September,2.14,1.88,4.50,5.34,4.86,3.63,3.78,5.59,0.69,1.36,5.67,
October,2.87,3.02,1.31,5.11,4.54,5.62,4.24,4.66,6.14,5.03,6.18,
November,2.33,3.00,2.08,6.05,3.05,2.64,6.13,4.40,6.55,7.15,6.16,
December,3.94,5.76,4.48,4.15,5.00,3.70,2.44,2.01,2.54,7.34,4.15,
Total,44.49,35.53,41.40,51.18,43.30,42.40,44.14,47.82,51.57,35.88,54.92,
Calc annual,44.49,35.53,41.40,51.18,43.30,42.40,44.14,47.82,51.57,35.88,54.92,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
