"FOULRIDGE UPPER RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2989,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.55,7.45,3.48,3.66,3.15,2.99,4.18,4.04,10.29,2.35,6.69,
February,4.72,0.79,5.18,5.34,0.72,7.08,4.32,1.89,7.09,0.82,0.59,
March,3.50,4.28,2.53,1.87,1.30,1.28,2.42,3.83,2.89,1.12,2.49,
April,4.24,1.61,2.66,2.86,1.76,3.43,1.84,3.67,1.63,1.22,3.05,
May,5.69,1.87,1.90,4.98,4.65,3.91,3.83,1.69,1.21,3.11,2.22,
June,2.42,0.71,2.46,1.20,4.48,0.13,2.51,4.36,4.71,1.71,2.55,
July,6.92,2.48,5.71,4.84,3.68,1.89,3.00,4.01,2.24,3.37,7.14,
August,2.42,5.82,7.11,5.59,5.59,4.79,4.33,7.12,6.41,5.54,6.18,
September,2.19,2.28,3.66,6.51,4.45,3.24,4.37,6.49,1.45,1.97,2.76,
October,1.84,3.15,1.06,6.24,4.88,4.16,4.61,5.12,5.56,5.61,6.23,
November,2.84,2.47,2.13,6.18,3.95,2.21,6.38,5.55,6.70,6.82,5.88,
December,2.68,6.84,4.51,3.50,4.22,4.51,2.05,1.31,2.71,9.51,3.58,
Total,44.01,39.75,42.39,52.77,42.83,39.62,43.84,49.08,52.89,43.15,49.36,
Calc annual,44.01,39.75,42.39,52.77,42.83,39.62,43.84,49.08,52.89,43.15,49.36,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
