"BORGUE, SENWICK HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,ZZ999,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.80,3.25,4.89,,,,,,,
February,,,3.90,5.42,0.83,,,,,,,
March,,,1.57,1.76,1.28,,,,,,,
April,,,2.29,2.88,2.03,,,,,,,
May,,,2.41,1.58,4.38,,,,,,,
June,,,1.97,1.29,,,,,,,,
July,,,4.73,3.56,,,,,,,,
August,,,3.02,8.77,,,,,,,,
September,,,2.82,4.41,,,,,,,,
October,,,1.87,5.46,,,,,,,,
November,,,1.77,4.80,,,,,,,,
December,,,3.63,5.28,,,,,,,,
Total,,,33.78,48.46,,,,,,,,
Calc annual,0.00,0.00,33.78,48.46,13.41,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
