"ECCLESHALL (JOHNSON HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2353,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.83,2.60,3.95,2.11,2.29,1.81,2.67,2.02,4.75,1.49,3.85,
February,2.25,0.25,2.60,4.59,0.81,3.52,2.61,1.31,2.51,0.51,0.34,
March,2.31,1.52,2.20,1.75,1.06,1.26,0.65,2.73,1.97,0.51,3.37,
April,4.88,1.67,2.10,2.16,2.59,1.45,1.53,1.87,1.43,0.59,2.21,
May,3.55,1.55,1.08,3.46,4.38,3.80,3.74,1.43,0.69,2.20,1.88,
June,3.23,0.32,0.89,0.43,2.26,0.09,1.89,4.94,3.51,2.06,1.14,
July,4.94,0.78,4.68,3.51,4.07,3.07,2.16,2.75,1.69,2.11,6.86,
August,1.38,4.07,3.52,2.73,4.45,2.59,2.12,3.83,3.57,3.04,3.22,
September,2.74,0.72,2.69,2.72,3.33,4.07,1.35,2.94,0.96,0.97,3.87,
October,2.86,2.40,0.37,3.66,3.95,4.00,2.20,2.02,3.77,3.96,3.59,
November,0.75,2.13,1.06,1.87,1.55,2.00,4.91,3.27,3.94,5.61,3.61,
December,2.54,2.25,4.06,4.23,2.32,1.81,0.69,1.64,2.55,4.17,2.95,
Total,35.26,20.26,29.20,33.22,33.06,29.47,26.52,30.75,31.34,27.22,36.89,
Calc annual,35.26,20.26,29.20,33.22,33.06,29.47,26.52,30.75,31.34,27.22,36.89,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,
